App,Device,Hive_Position,Record_Type,DownloadTimeStamp,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Sample,Metric,Battery,Temperature,Humidity,Scaled_Weight, Weight_Scale_Factor, Weight, WeightL, WeightLRaw, WeightR, WeightRRaw
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 17:42,10/8/22 11:42,1665250921,4538,FALSE,100,58.73,,105.6,2,52.8,27.51,,25.29,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/8/22 17:46,10/8/22 11:46,1665251216,792,FALSE,97,89.92,55,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 17:47,10/8/22 11:47,1665251221,4539,FALSE,100,58.83,,105.76,2,52.88,27.51,,25.37,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,10/8/22 17:47,10/8/22 11:47,1665251247,443,FALSE,100,57.81,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 17:47,10/8/22 11:47,1665251248,4539,FALSE,100,58.83,,105.76,2,52.88,27.51,,25.37,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/8/22 17:47,10/8/22 11:47,1665251251,792,FALSE,97,89.92,55,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 17:52,10/8/22 11:52,1665251521,4540,FALSE,100,58.91,,105.86,2,52.93,27.52,,25.41,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 17:57,10/8/22 11:57,1665251821,4541,FALSE,100,59.05,,105.98,2,52.99,27.54,,25.45,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 17:57,10/8/22 11:57,1665251848,4541,FALSE,100,59.05,,105.98,2,52.99,27.54,,25.45,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:02,10/8/22 12:02,1665252121,4542,FALSE,100,59.18,,106.12,2,53.06,27.56,,25.5,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:07,10/8/22 12:07,1665252421,4543,FALSE,100,59.3,,106.2,2,53.1,27.57,,25.53,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:07,10/8/22 12:07,1665252448,4543,FALSE,100,59.3,,106.2,2,53.1,27.57,,25.53,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:12,10/8/22 12:12,1665252721,4544,FALSE,100,59.45,,106.24,2,53.12,27.58,,25.54,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:17,10/8/22 12:17,1665253021,4545,FALSE,100,59.63,,106.36,2,53.18,27.6,,25.58,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:17,10/8/22 12:17,1665253048,4545,FALSE,100,59.63,,106.36,2,53.18,27.6,,25.58,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:22,10/8/22 12:22,1665253321,4546,FALSE,100,59.8,,106.46,2,53.23,27.61,,25.62,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:27,10/8/22 12:27,1665253621,4547,FALSE,100,59.95,,106.56,2,53.28,27.63,,25.65,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:27,10/8/22 12:27,1665253648,4547,FALSE,100,59.95,,106.56,2,53.28,27.63,,25.65,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:32,10/8/22 12:32,1665253921,4548,FALSE,100,60.08,,106.64,2,53.32,27.65,,25.67,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:37,10/8/22 12:37,1665254221,4549,FALSE,100,60.17,,106.74,2,53.37,27.65,,25.72,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:37,10/8/22 12:37,1665254248,4549,FALSE,100,60.17,,106.74,2,53.37,27.65,,25.72,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:42,10/8/22 12:42,1665254521,4550,FALSE,100,60.33,,106.88,2,53.44,27.66,,25.78,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/8/22 18:46,10/8/22 12:46,1665254816,793,FALSE,97,88.59,55,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:47,10/8/22 12:47,1665254821,4551,FALSE,100,60.42,,106.94,2,53.47,27.64,,25.83,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,10/8/22 18:47,10/8/22 12:47,1665254847,444,FALSE,100,59.14,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:47,10/8/22 12:47,1665254848,4551,FALSE,100,60.42,,106.94,2,53.47,27.64,,25.83,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/8/22 18:47,10/8/22 12:47,1665254851,793,FALSE,97,88.59,55,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:52,10/8/22 12:52,1665255121,4552,FALSE,100,60.58,,107.02,2,53.51,27.65,,25.86,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:57,10/8/22 12:57,1665255421,4553,FALSE,100,60.7,,107.12,2,53.56,27.67,,25.89,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 18:57,10/8/22 12:57,1665255448,4553,FALSE,100,60.7,,107.12,2,53.56,27.67,,25.89,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:02,10/8/22 13:02,1665255721,4554,FALSE,100,60.92,,107.2,2,53.6,27.68,,25.92,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:07,10/8/22 13:07,1665256021,4555,FALSE,100,61.07,,107.3,2,53.65,27.7,,25.95,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:07,10/8/22 13:07,1665256048,4555,FALSE,100,61.07,,107.3,2,53.65,27.7,,25.95,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:12,10/8/22 13:12,1665256321,4556,FALSE,100,61.17,,107.38,2,53.69,27.73,,25.96,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:17,10/8/22 13:17,1665256621,4557,FALSE,100,61.37,,107.38,2,53.69,27.77,,25.92,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:17,10/8/22 13:17,1665256648,4557,FALSE,100,61.37,,107.38,2,53.69,27.77,,25.92,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:22,10/8/22 13:22,1665256921,4558,FALSE,100,61.48,,107.36,2,53.68,27.8,,25.88,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:27,10/8/22 13:27,1665257221,4559,FALSE,100,61.66,,107.42,2,53.71,27.83,,25.88,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:27,10/8/22 13:27,1665257248,4559,FALSE,100,61.66,,107.42,2,53.71,27.83,,25.88,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:32,10/8/22 13:32,1665257521,4560,FALSE,100,61.89,,107.52,2,53.76,27.88,,25.88,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:37,10/8/22 13:37,1665257821,4561,FALSE,100,62.09,,107.64,2,53.82,27.93,,25.89,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:37,10/8/22 13:37,1665257848,4561,FALSE,100,62.09,,107.64,2,53.82,27.93,,25.89,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:42,10/8/22 13:42,1665258121,4562,FALSE,100,62.24,,107.76,2,53.88,27.97,,25.91,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/8/22 19:46,10/8/22 13:46,1665258416,794,FALSE,97,88.32,56,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:47,10/8/22 13:47,1665258421,4563,FALSE,100,62.33,,107.8,2,53.9,28,,25.9,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,10/8/22 19:47,10/8/22 13:47,1665258447,445,FALSE,100,60.83,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:47,10/8/22 13:47,1665258448,4563,FALSE,100,62.33,,107.8,2,53.9,28,,25.9,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,10/8/22 19:47,10/8/22 13:47,1665258451,794,FALSE,97,88.32,56,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:52,10/8/22 13:52,1665258721,4564,FALSE,100,62.4,,107.86,2,53.93,28.03,,25.9,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:57,10/8/22 13:57,1665259021,4565,FALSE,100,62.51,,107.88,2,53.94,28.05,,25.89,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 19:57,10/8/22 13:57,1665259048,4565,FALSE,100,62.51,,107.88,2,53.94,28.05,,25.89,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 20:02,10/8/22 14:02,1665259321,4566,FALSE,100,62.58,,107.98,2,53.99,28.09,,25.9,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 20:07,10/8/22 14:07,1665259621,4567,FALSE,100,62.76,,108.06,2,54.03,28.12,,25.91,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 20:07,10/8/22 14:07,1665259648,4567,FALSE,100,62.76,,108.06,2,54.03,28.12,,25.91,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 20:12,10/8/22 14:12,1665259921,4568,FALSE,100,62.85,,108.16,2,54.08,28.17,,25.91,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 20:17,10/8/22 14:17,1665260221,4569,FALSE,100,62.92,,108.22,2,54.11,28.2,,25.91,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 20:17,10/8/22 14:17,1665260248,4569,FALSE,100,62.92,,108.22,2,54.11,28.2,,25.91,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 20:22,10/8/22 14:22,1665260521,4570,FALSE,100,62.95,,108.26,2,54.13,28.22,,25.91,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 20:27,10/8/22 14:27,1665260821,4571,FALSE,100,62.99,,108.3,2,54.15,28.24,,25.91,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,10/8/22 20:27,10/8/22 14:27,1665260848,4571,FALSE,100,62.99,,108.3,2,54.15,28.24,,25.91,
